timestamp,actual,predicted,block
2026-01-30 13:15:00,82714.0,82615.3,3
2026-01-30 13:30:00,82930.28,82653.24,3
2026-01-30 13:45:00,82740.92,82636.69,3
2026-01-30 14:00:00,82973.37,82620.16,3
2026-01-30 14:15:00,82980.0,82450.945,3
2026-01-30 14:30:00,83650.86,82382.94,3
2026-01-30 14:45:00,83098.0,82330.0,3
2026-01-30 15:00:00,83317.32,82512.15,3
2026-01-30 15:15:00,82620.28,82532.125,3
2026-01-30 15:30:00,83266.4,82702.62,3
2026-01-30 15:45:00,82883.94,82456.34,3
2026-01-30 16:00:00,83071.61,82363.055,3
2026-01-30 16:15:00,83165.47,82513.56,3
2026-01-30 16:30:00,83390.52,82547.836,3
2026-01-30 16:45:00,83149.0,82681.234,3
2026-01-30 17:00:00,82755.21,82503.08,3
2026-01-30 17:15:00,83385.68,82528.92,3
2026-01-30 17:30:00,83158.85,82719.61,3
2026-01-30 17:45:00,82943.23,82659.18,3
2026-01-30 18:00:00,82871.83,82642.77,3
2026-01-30 18:15:00,82496.94,82652.03,3
2026-01-30 18:30:00,83134.78,82662.55,3
2026-01-30 18:45:00,83931.13,82775.375,3
2026-01-30 19:00:00,84141.58,82719.44,3
2026-01-30 19:15:00,84311.99,82705.02,3
2026-01-30 19:30:00,84249.99,82683.875,3
2026-01-30 19:45:00,84242.99,82699.65,3
2026-01-30 20:00:00,83899.57,82683.09,3
2026-01-30 20:15:00,83954.01,82701.5,3
2026-01-30 20:30:00,83965.15,82709.69,3
2026-01-30 20:45:00,83906.34,82713.48,3
2026-01-30 21:00:00,84050.17,82398.86,3
2026-01-30 21:15:00,84264.38,82362.01,3
2026-01-30 21:30:00,84222.77,82353.234,3
2026-01-30 21:45:00,84273.7,82327.38,3
2026-01-30 22:00:00,84009.75,82159.73,3
2026-01-30 22:15:00,83941.7,82213.58,3
2026-01-30 22:30:00,83989.99,82359.625,3
2026-01-30 22:45:00,84219.99,82484.1,3
2026-01-30 23:00:00,84011.6,82557.766,3
2026-01-30 23:15:00,84030.0,82573.086,3
2026-01-30 23:30:00,84231.99,82711.8,3
2026-01-30 23:45:00,84260.49,82633.61,3
2026-01-31 00:00:00,84174.74,82660.02,3
2026-01-31 00:15:00,84173.76,82677.03,3
2026-01-31 00:30:00,84245.13,82794.56,3
2026-01-31 00:45:00,84067.83,82742.57,3
2026-01-31 01:00:00,84215.79,82736.35,3
2026-01-31 01:15:00,84132.26,82713.14,3
2026-01-31 01:30:00,84048.11,82703.14,3
2026-01-31 01:45:00,83999.99,82554.62,3
2026-01-31 02:00:00,84021.5,82678.22,3
2026-01-31 02:15:00,83892.92,82707.67,3
2026-01-31 02:30:00,84138.66,82721.37,3
2026-01-31 02:45:00,84130.01,82735.03,3
2026-01-31 03:00:00,84177.46,82718.68,3
2026-01-31 03:15:00,84152.91,82843.6,3
2026-01-31 03:30:00,84084.52,83004.016,3
2026-01-31 03:45:00,84022.69,82975.56,3
2026-01-31 04:00:00,84097.47,83011.49,3
2026-01-31 04:15:00,84146.22,82901.11,3
2026-01-31 04:30:00,84061.23,82841.06,3
2026-01-31 04:45:00,83992.45,82934.87,3
2026-01-31 05:00:00,84020.31,82867.08,3
2026-01-31 05:15:00,83998.59,82827.69,3
2026-01-31 05:30:00,84017.15,82807.45,3
2026-01-31 05:45:00,84000.01,82650.23,3
2026-01-31 06:00:00,83990.57,82755.03,3
2026-01-31 06:15:00,83670.65,82737.41,3
2026-01-31 06:30:00,83774.72,82766.42,3
2026-01-31 06:45:00,83786.09,82750.95,3
2026-01-31 07:00:00,83749.53,82598.336,3
2026-01-31 07:15:00,83700.16,82718.66,3
2026-01-31 07:30:00,83482.07,82743.17,3
2026-01-31 07:45:00,83546.81,82716.8,3
2026-01-31 08:00:00,83351.72,82757.52,3
2026-01-31 08:15:00,83097.99,82778.195,3
2026-01-31 08:30:00,82789.98,82787.99,3
2026-01-31 08:45:00,83074.07,82766.89,3
2026-01-31 09:00:00,83140.01,82791.54,3
2026-01-31 09:15:00,83021.63,82773.945,3
2026-01-31 09:30:00,83214.57,82622.58,3
